0,dividend
1989-03-13,3.352
1989-03-10,3.38
1989-03-09,3.368
1989-03-08,3.366
1989-03-07,3.369
1989-03-06,3.358
1989-03-03,3.4
1989-03-02,3.414
1989-03-01,3.448
1989-02-28,3.427
1989-02-27,3.408
1989-02-24,3.417
1989-02-23,3.359
1989-02-22,3.372
1989-02-21,3.314
1989-02-17,3.306
1989-02-16,3.328
1989-02-15,3.334
1989-02-14,3.362
1989-02-13,3.353
1989-02-10,3.359
1989-02-09,3.314
1989-02-08,3.285
1989-02-07,3.274
1989-02-06,3.314
1989-02-03,3.303
1989-02-02,3.305
1989-02-01,3.302
1989-01-31,3.298
1989-01-30,3.305
1989-01-27,3.318
1989-01-26,3.343
1989-01-25,3.372
1989-01-24,3.38
1989-01-23,3.427
1989-01-20,3.402
1989-01-19,3.398
1989-01-18,3.403
1989-01-17,3.439
1989-01-16,3.431
1989-01-13,3.435
1989-01-12,3.443
1989-01-11,3.457
1989-01-10,3.477
1989-01-09,3.47
1989-01-06,3.474
1989-01-05,3.482
1989-01-04,3.489
1989-01-03,3.541
1988-12-30,3.471
1988-12-29,3.45
1988-12-28,3.479
1988-12-27,3.482
1988-12-23,3.469
1988-12-22,3.482
1988-12-21,3.475
1988-12-20,3.474
1988-12-19,3.456
1988-12-16,3.489
1988-12-15,3.515
1988-12-14,3.502
1988-12-13,3.489
1988-12-12,3.486
1988-12-09,3.48
1988-12-08,3.486
1988-12-07,3.466
1988-12-06,3.473
1988-12-05,3.506
1988-12-02,3.547
1988-12-01,3.538
1988-11-30,3.522
1988-11-29,3.525
1988-11-28,3.555
1988-11-25,3.574
1988-11-23,3.55
1988-11-22,3.574
1988-11-21,3.587
1988-11-18,3.584
1988-11-17,3.609
1988-11-16,3.62
1988-11-15,3.559
1988-11-14,3.567
1988-11-11,3.564
1988-11-10,3.489
1988-11-09,3.494
1988-11-08,3.471
1988-11-07,3.486
1988-11-04,3.456
1988-11-03,3.42
1988-11-02,3.422
1988-11-01,3.422
1988-10-31,3.423
1988-10-28,3.396
1988-10-27,3.412
1988-10-26,3.362
1988-10-25,3.35
1988-10-24,3.351
1988-10-21,3.335
1988-10-20,3.344
1988-10-19,3.416
1988-10-18,3.386
1988-10-17,3.422
1988-10-14,3.434
1988-10-13,3.437
1988-10-12,3.453
1988-10-11,3.404
1988-10-10,3.4
1988-10-07,3.402
1988-10-06,3.473
1988-10-05,3.48
1988-10-04,3.496
1988-10-03,3.486
1988-09-30,3.479
1988-09-29,3.441
1988-09-28,3.486
1988-09-27,3.497
1988-09-26,3.489
1988-09-23,3.477
1988-09-22,3.485
1988-09-21,3.472
1988-09-20,3.478
1988-09-19,3.489
1988-09-16,3.466
1988-09-15,3.498
1988-09-14,3.483
1988-09-13,3.507
1988-09-12,3.52
1988-09-09,3.515
1988-09-08,3.528
1988-09-07,3.528
1988-09-06,3.532
1988-09-02,3.547
1988-09-01,3.631
1988-08-31,3.587
1988-08-30,3.547
1988-08-29,3.549
1988-08-26,3.585
1988-08-25,3.592
1988-08-24,3.565
1988-08-23,3.621
1988-08-22,3.623
1988-08-19,3.577
1988-08-18,3.567
1988-08-17,3.57
1988-08-16,3.573
1988-08-15,3.599
1988-08-12,3.546
1988-08-11,3.543
1988-08-10,3.555
1988-08-09,3.494
1988-08-08,3.448
1988-08-05,3.434
1988-08-04,3.424
1988-08-03,3.411
1988-08-02,3.422
1988-08-01,3.42
1988-07-29,3.393
1988-07-28,3.47
1988-07-27,3.516
1988-07-26,3.481
1988-07-25,3.487
1988-07-22,3.503
1988-07-21,3.461
1988-07-20,3.419
1988-07-19,3.438
1988-07-18,3.412
1988-07-15,3.393
1988-07-14,3.415
1988-07-13,3.427
1988-07-12,3.446
1988-07-11,3.412
1988-07-08,3.418
1988-07-07,3.396
1988-07-06,3.393
1988-07-05,3.347
1988-07-01,3.396
1988-06-30,3.375
1988-06-29,3.373
1988-06-28,3.356
1988-06-27,3.397
1988-06-24,3.338
1988-06-23,3.326
1988-06-22,3.316
1988-06-21,3.364
1988-06-20,3.399
1988-06-17,3.377
1988-06-16,3.388
1988-06-15,3.33
1988-06-14,3.332
1988-06-13,3.367
1988-06-10,3.369
1988-06-09,3.383
1988-06-08,3.366
1988-06-07,3.447
1988-06-06,3.423
1988-06-03,3.43
1988-06-02,3.445
1988-06-01,3.427
1988-05-31,3.486
1988-05-27,3.567
1988-05-26,3.55
1988-05-25,3.562
1988-05-24,3.566
1988-05-23,3.604
1988-05-20,3.573
1988-05-19,3.579
1988-05-18,3.597
1988-05-17,3.54
1988-05-16,3.494
1988-05-13,3.521
1988-05-12,3.561
1988-05-11,3.569
1988-05-10,3.509
1988-05-09,3.524
1988-05-06,3.511
1988-05-05,3.493
1988-05-04,3.473
1988-05-03,3.437
1988-05-02,3.456
1988-04-29,3.425
1988-04-28,3.408
1988-04-27,3.393
1988-04-26,3.391
1988-04-25,3.41
1988-04-22,3.44
1988-04-21,3.49
1988-04-20,3.494
1988-04-19,3.47
1988-04-18,3.453
1988-04-15,3.445
1988-04-14,3.446
1988-04-13,3.296
1988-04-12,3.298
1988-04-11,3.313
1988-04-08,3.322
1988-04-07,3.363
1988-04-06,3.371
1988-04-05,3.462
1988-04-04,3.495
1988-03-31,3.457
1988-03-30,3.449
1988-03-29,3.422
1988-03-28,3.449
1988-03-25,3.443
1988-03-24,3.38
1988-03-23,3.31
1988-03-22,3.311
1988-03-21,3.312
1988-03-18,3.283
1988-03-17,3.281
1988-03-16,3.313
1988-03-15,3.344
1988-03-14,3.341
1988-03-11,3.359
1988-03-10,3.373
1988-03-09,3.308
1988-03-08,3.303
1988-03-07,3.329
1988-03-04,3.33
1988-03-03,3.322
1988-03-02,3.321
1988-03-01,3.331
1988-02-29,3.323
1988-02-26,3.376
1988-02-25,3.387
1988-02-24,3.351
1988-02-23,3.343
1988-02-22,3.335
1988-02-19,3.387
1988-02-18,3.435
1988-02-17,3.418
1988-02-16,3.41
1988-02-12,3.439
1988-02-11,3.462
1988-02-10,3.452
1988-02-09,3.52
1988-02-08,3.557
1988-02-05,3.53
1988-02-04,3.513
1988-02-03,3.513
1988-02-02,3.467
1988-02-01,3.474
1988-01-29,3.427
1988-01-28,3.478
1988-01-27,3.533
1988-01-26,3.53
1988-01-25,3.494
1988-01-22,3.574
1988-01-21,3.623
1988-01-20,3.631
1988-01-19,3.534
1988-01-18,3.498
1988-01-15,3.495
1988-01-14,3.583
1988-01-13,3.584
1988-01-12,3.59
1988-01-11,3.56
1988-01-08,3.62
1988-01-07,3.375
1988-01-06,3.403
1988-01-05,3.406
1988-01-04,3.442
1987-12-31,3.566
1987-12-30,3.534
1987-12-29,3.582
1987-12-28,3.567
1987-12-24,3.476
1987-12-23,3.46
1987-12-22,3.505
1987-12-21,3.51
1987-12-18,3.516
1987-12-17,3.605
1987-12-16,3.531
1987-12-15,3.608
1987-12-14,3.617
1987-12-11,3.723
1987-12-10,3.75
1987-12-09,3.667
1987-12-08,3.729
1987-12-07,3.829
1987-12-04,3.912
1987-12-03,3.89
1987-12-02,3.752
1987-12-01,3.776
1987-11-30,3.804
1987-11-27,3.624
1987-11-25,3.568
1987-11-24,3.535
1987-11-23,3.585
1987-11-20,3.599
1987-11-19,3.628
1987-11-18,3.547
1987-11-17,3.584
1987-11-16,3.53
1987-11-13,3.546
1987-11-12,3.505
1987-11-11,3.601
1987-11-10,3.644
1987-11-09,3.582
1987-11-06,3.478
1987-11-05,3.423
1987-11-04,3.499
1987-11-03,3.473
1987-11-02,3.406
1987-10-30,3.439
1987-10-29,3.538
1987-10-28,3.712
1987-10-27,3.714
1987-10-26,3.804
1987-10-23,3.489
1987-10-22,3.488
1987-10-21,3.352
1987-10-20,3.657
1987-10-19,3.852
1987-10-16,3.063
1987-10-15,2.905
1987-10-14,2.837
1987-10-13,2.753
1987-10-12,2.799
1987-10-09,2.784
1987-10-08,2.757
1987-10-07,2.719
1987-10-06,2.713
1987-10-05,2.64
1987-10-02,2.64
1987-10-01,2.646
1987-09-30,2.691
1987-09-29,2.676
1987-09-28,2.664
1987-09-25,2.689
1987-09-24,2.693
1987-09-23,2.681
1987-09-22,2.695
1987-09-21,2.773
1987-09-18,2.735
1987-09-17,2.734
1987-09-16,2.735
1987-09-15,2.71
1987-09-14,2.665
1987-09-11,2.674
1987-09-10,2.715
1987-09-09,2.743
1987-09-08,2.746
1987-09-04,2.719
1987-09-03,2.689
1987-09-02,2.677
1987-09-01,2.662
1987-08-31,2.611
1987-08-28,2.62
1987-08-27,2.586
1987-08-26,2.561
1987-08-25,2.545
1987-08-24,2.571
1987-08-21,2.551
1987-08-20,2.559
1987-08-19,2.598
1987-08-18,2.603
1987-08-17,2.565
1987-08-14,2.566
1987-08-13,2.561
1987-08-12,2.578
1987-08-11,2.571
1987-08-10,2.613
1987-08-07,2.653
1987-08-06,2.661
1987-08-05,2.691
1987-08-04,2.71
1987-08-03,2.699
1987-07-31,2.689
1987-07-30,2.679
1987-07-29,2.699
1987-07-28,2.728
1987-07-27,2.743
1987-07-24,2.755
1987-07-23,2.768
1987-07-22,2.762
1987-07-21,2.761
1987-07-20,2.736
1987-07-17,2.708
1987-07-16,2.725
1987-07-15,2.745
1987-07-14,2.742
1987-07-13,2.77
1987-07-10,2.763
1987-07-09,2.771
1987-07-08,2.764
1987-07-07,2.772
1987-07-06,2.794
1987-07-02,2.788
1987-07-01,2.812
1987-06-30,2.803
1987-06-29,2.748
1987-06-26,2.754
1987-06-25,2.738
1987-06-24,2.757
1987-06-23,2.743
1987-06-22,2.732
1987-06-19,2.756
1987-06-18,2.768
1987-06-17,2.775
1987-06-16,2.776
1987-06-15,2.791
1987-06-12,2.805
1987-06-11,2.832
1987-06-10,2.844
1987-06-09,2.846
1987-06-08,2.851
1987-06-05,2.883
1987-06-04,2.867
1987-06-03,2.883
1987-06-02,2.933
1987-06-01,2.919
1987-05-29,2.896
1987-05-28,2.889
1987-05-27,2.909
1987-05-26,2.905
1987-05-22,2.977
1987-05-21,2.998
1987-05-20,3.019
1987-05-19,3.004
1987-05-18,2.93
1987-05-15,2.922
1987-05-14,2.855
1987-05-13,2.857
1987-05-12,2.864
1987-05-11,2.881
1987-05-08,2.863
1987-05-07,2.85
1987-05-06,2.843
1987-05-05,2.844
1987-05-04,2.903
1987-05-01,2.916
1987-04-30,2.913
1987-04-29,2.931
1987-04-28,2.952
1987-04-27,2.959
1987-04-24,2.962
1987-04-23,2.908
1987-04-22,2.904
1987-04-21,2.846
1987-04-20,2.915
1987-04-16,2.907
1987-04-15,2.932
1987-04-14,2.988
1987-04-13,2.92
1987-04-10,2.851
1987-04-09,2.848
1987-04-08,2.806
1987-04-07,2.811
1987-04-06,2.762
1987-04-03,2.776
1987-04-02,2.84
1987-04-01,2.852
1987-03-31,2.859
1987-03-30,2.877
1987-03-27,2.81
1987-03-26,2.765
1987-03-25,2.77
1987-03-24,2.758
1987-03-23,2.763
1987-03-20,2.79
1987-03-19,2.829
1987-03-18,2.842
1987-03-17,2.845
1987-03-16,2.887
1987-03-13,2.87
1987-03-12,2.857
1987-03-11,2.866
1987-03-10,2.86
1987-03-09,2.886
1987-03-06,2.862
1987-03-05,2.864
1987-03-04,2.883
1987-03-03,2.928
1987-03-02,2.94
1987-02-27,2.92
1987-02-26,2.933
1987-02-25,2.923
1987-02-24,2.934
1987-02-23,2.939
1987-02-20,2.907
1987-02-19,2.906
1987-02-18,2.908
1987-02-17,2.907
1987-02-13,2.967
1987-02-12,3.011
1987-02-11,2.991
1987-02-10,3.017
1987-02-09,2.984
1987-02-06,2.964
1987-02-05,2.952
1987-02-04,2.968
1987-02-03,3.007
1987-02-02,3.002
1987-01-30,3.021
1987-01-29,3.019
1987-01-28,3.007
1987-01-27,3.025
1987-01-26,3.071
1987-01-23,3.066
1987-01-22,3.023
1987-01-21,3.091
1987-01-20,3.078
1987-01-19,3.074
1987-01-16,3.11
1987-01-15,3.119
1987-01-14,3.153
1987-01-13,3.185
1987-01-12,3.181
1987-01-09,3.2
1987-01-08,3.218
1987-01-07,3.243
1987-01-06,3.276
1987-01-05,3.283
1987-01-02,3.36
1986-12-31,3.419
1986-12-30,3.394
1986-12-29,3.376
1986-12-26,3.345
1986-12-24,3.348
1986-12-23,3.353
1986-12-22,3.321
1986-12-19,3.308
1986-12-18,3.347
1986-12-17,3.337
1986-12-16,3.303
1986-12-15,3.328
1986-12-12,3.339
1986-12-11,3.328
1986-12-10,3.291
1986-12-09,3.314
1986-12-08,3.289
1986-12-05,3.289
1986-12-04,3.264
1986-12-03,3.254
1986-12-02,3.252
1986-12-01,3.317
1986-11-28,3.31
1986-11-26,3.316
1986-11-25,3.324
1986-11-24,3.334
1986-11-21,3.356
1986-11-20,3.408
1986-11-19,3.471
1986-11-18,3.484
1986-11-17,3.392
1986-11-14,3.374
1986-11-13,3.395
1986-11-12,3.345
1986-11-11,3.339
1986-11-10,3.352
1986-11-07,3.357
1986-11-06,3.355
1986-11-05,3.346
1986-11-04,3.351
1986-11-03,3.356
1986-10-31,3.381
1986-10-30,3.377
1986-10-29,3.416
1986-10-28,3.44
1986-10-27,3.447
1986-10-24,3.454
1986-10-23,3.439
1986-10-22,3.483
1986-10-21,3.489
1986-10-20,3.488
1986-10-17,3.446
1986-10-16,3.436
1986-10-15,3.446
1986-10-14,3.497
1986-10-13,3.489
1986-10-10,3.495
1986-10-09,3.49
1986-10-08,3.477
1986-10-07,3.511
1986-10-06,3.505
1986-10-03,3.521
1986-10-02,3.518
1986-10-01,3.523
1986-09-30,3.558
1986-09-29,3.562
1986-09-26,3.527
1986-09-25,3.533
1986-09-24,3.466
1986-09-23,3.475
1986-09-22,3.486
1986-09-19,3.527
1986-09-18,3.525
1986-09-17,3.535
1986-09-16,3.534
1986-09-15,3.531
1986-09-12,3.551
1986-09-11,3.482
1986-09-10,3.315
1986-09-09,3.307
1986-09-08,3.301
1986-09-05,3.27
1986-09-04,3.227
1986-09-03,3.275
1986-09-02,3.296
1986-08-29,3.218
1986-08-28,3.219
1986-08-27,3.214
1986-08-26,3.219
1986-08-25,3.285
1986-08-22,3.254
1986-08-21,3.26
1986-08-20,3.259
1986-08-19,3.302
1986-08-18,3.29
1986-08-15,3.294
1986-08-14,3.306
1986-08-13,3.313
1986-08-12,3.345
1986-08-11,3.382
1986-08-08,3.436
1986-08-07,3.434
1986-08-06,3.437
1986-08-05,3.434
1986-08-04,3.449
1986-08-01,3.465
1986-07-31,3.447
1986-07-30,3.424
1986-07-29,3.453
1986-07-28,3.432
1986-07-25,3.372
1986-07-24,3.404
1986-07-23,3.394
1986-07-22,3.401
1986-07-21,3.429
1986-07-18,3.427
1986-07-17,3.431
1986-07-16,3.447
1986-07-15,3.467
1986-07-14,3.402
1986-07-11,3.344
1986-07-10,3.333
1986-07-09,3.336
1986-07-08,3.353
1986-07-07,3.319
1986-07-03,3.217
1986-07-02,3.205
1986-07-01,3.214
1986-06-30,3.229
1986-06-27,3.233
1986-06-26,3.244
1986-06-25,3.242
1986-06-24,3.267
1986-06-23,3.29
1986-06-20,3.26
1986-06-19,3.307
1986-06-18,3.294
1986-06-17,3.303
1986-06-16,3.279
1986-06-13,3.284
1986-06-12,3.342
1986-06-11,3.347
1986-06-10,3.368
1986-06-09,3.363
1986-06-06,3.285
1986-06-05,3.285
1986-06-04,3.308
1986-06-03,3.287
1986-06-02,3.293
1986-05-30,3.254
1986-05-29,3.246
1986-05-28,3.264
1986-05-27,3.289
1986-05-23,3.335
1986-05-22,3.352
1986-05-21,3.419
1986-05-20,3.409
1986-05-19,3.452
1986-05-16,3.458
1986-05-15,3.434
1986-05-14,3.389
1986-05-13,3.405
1986-05-12,3.388
1986-05-09,3.384
1986-05-08,3.395
1986-05-07,3.41
1986-05-06,3.393
1986-05-05,3.386
1986-05-02,3.429
1986-05-01,3.423
1986-04-30,3.418
1986-04-29,3.335
1986-04-28,3.299
1986-04-25,3.31
1986-04-24,3.314
1986-04-23,3.317
1986-04-22,3.308
1986-04-21,3.277
1986-04-18,3.309
1986-04-17,3.3
1986-04-16,3.311
1986-04-15,3.374
1986-04-14,3.38
1986-04-11,3.399
1986-04-10,3.392
1986-04-09,3.431
1986-04-08,3.434
1986-04-07,3.508
1986-04-04,3.507
1986-04-03,3.45
1986-04-02,3.402
1986-04-01,3.411
1986-03-31,3.357
1986-03-27,3.339
1986-03-26,3.363
1986-03-25,3.4
1986-03-24,3.391
1986-03-21,3.42
1986-03-20,3.374
1986-03-19,3.387
1986-03-18,3.385
1986-03-17,3.401
1986-03-14,3.373
1986-03-13,3.422
1986-03-12,3.432
1986-03-11,3.444
1986-03-10,3.522
1986-03-07,3.538
1986-03-06,3.545
1986-03-05,3.557
1986-03-04,3.556
1986-03-03,3.54
1986-02-28,3.517
1986-02-27,3.501
1986-02-26,3.544
1986-02-25,3.548
1986-02-24,3.539
1986-02-21,3.535
1986-02-20,3.573
1986-02-19,3.613
1986-02-18,3.569
1986-02-14,3.613
1986-02-13,3.652
1986-02-12,3.676
1986-02-11,3.677
1986-02-10,3.672
1986-02-07,3.701
1986-02-06,3.719
1986-02-05,3.728
1986-02-04,3.731
1986-02-03,3.711
1986-01-31,3.749
1986-01-30,3.774
1986-01-29,3.757
1986-01-28,3.765
1986-01-27,3.809
1986-01-24,3.827
1986-01-23,3.868
1986-01-22,3.882
1986-01-21,3.839
1986-01-20,3.807
1986-01-17,3.79
1986-01-16,3.777
1986-01-15,3.793
1986-01-14,3.823
1986-01-13,3.822
1986-01-10,3.836
1986-01-09,3.833
1986-01-08,3.799
1986-01-07,3.695
1986-01-06,3.75
1986-01-03,3.746
1986-01-02,3.769
1985-12-31,3.739
1985-12-30,3.74
1985-12-27,3.759
1985-12-26,3.795
1985-12-24,3.804
1985-12-23,3.778
1985-12-20,3.736
1985-12-19,3.752
1985-12-18,3.756
1985-12-17,3.741
1985-12-16,3.717
1985-12-13,3.753
1985-12-12,3.812
1985-12-11,3.819
1985-12-10,3.855
1985-12-09,3.858
1985-12-06,3.882
1985-12-05,3.865
1985-12-04,3.858
1985-12-03,3.923
1985-12-02,3.931
1985-11-29,3.888
1985-11-27,3.881
1985-11-26,3.917
1985-11-25,3.923
1985-11-22,3.9
1985-11-21,3.902
1985-11-20,3.95
1985-11-19,3.956
1985-11-18,3.956
1985-11-15,3.967
1985-11-14,3.949
1985-11-13,3.988
1985-11-12,3.968
1985-11-11,3.984
1985-11-08,4.057
1985-11-07,4.081
1985-11-06,4.078
1985-11-05,4.086
1985-11-04,4.11
1985-11-01,4.104
1985-10-31,4.141
1985-10-30,4.125
1985-10-29,4.143
1985-10-28,4.176
1985-10-25,4.181
1985-10-24,4.159
1985-10-23,4.146
1985-10-22,4.169
1985-10-21,4.193
1985-10-18,4.192
1985-10-17,4.178
1985-10-16,4.171
1985-10-15,4.213
1985-10-14,4.207
1985-10-11,4.254
1985-10-10,4.289
1985-10-09,4.295
1985-10-08,4.311
1985-10-07,4.311
1985-10-04,4.279
1985-10-03,4.253
1985-10-02,4.259
1985-10-01,4.236
1985-09-30,4.306
1985-09-27,4.308
1985-09-26,4.308
1985-09-25,4.323
1985-09-24,4.277
1985-09-23,4.238
1985-09-20,4.29
1985-09-19,4.259
1985-09-18,4.298
1985-09-17,4.306
1985-09-16,4.271
1985-09-13,4.27
1985-09-12,4.252
1985-09-11,4.221
1985-09-10,4.179
1985-09-09,4.149
1985-09-06,4.149
1985-09-05,4.17
1985-09-04,4.168
1985-09-03,4.156
1985-08-30,4.119
1985-08-29,4.113
1985-08-28,4.115
1985-08-27,4.131
1985-08-26,4.148
1985-08-23,4.151
1985-08-22,4.147
1985-08-21,4.108
1985-08-20,4.131
1985-08-19,4.169
1985-08-16,4.175
1985-08-15,4.149
1985-08-14,4.146
1985-08-13,4.148
1985-08-12,4.141
1985-08-09,4.126
1985-08-08,4.112
1985-08-07,4.14
1985-08-06,4.135
1985-08-05,4.076
1985-08-02,4.058
1985-08-01,4.045
1985-07-31,4.07
1985-07-30,4.075
1985-07-29,4.082
1985-07-26,4.023
1985-07-25,4.03
1985-07-24,4.04
1985-07-23,4.02
1985-07-22,3.983
1985-07-19,3.967
1985-07-18,3.982
1985-07-17,3.956
1985-07-16,3.975
1985-07-15,4.016
1985-07-12,4.004
1985-07-11,4.012
1985-07-10,4.023
1985-07-09,4.051
1985-07-08,4.033
1985-07-05,4.02
1985-07-03,4.043
1985-07-02,4.031
1985-07-01,4.022
1985-06-28,4.019
1985-06-27,4.032
1985-06-26,4.057
1985-06-25,4.063
1985-06-24,4.076
1985-06-21,4.066
1985-06-20,4.129
1985-06-19,4.131
1985-06-18,4.116
1985-06-17,4.133
1985-06-14,4.121
1985-06-13,4.16
1985-06-12,4.11
1985-06-11,4.079
1985-06-10,4.068
1985-06-07,4.065
1985-06-06,4.035
1985-06-05,4.054
1985-06-04,4.057
1985-06-03,4.072
1985-05-31,4.068
1985-05-30,4.096
1985-05-29,4.097
1985-05-28,4.093
1985-05-24,4.084
1985-05-23,4.099
1985-05-22,4.078
1985-05-21,4.055
1985-05-20,4.053
1985-05-17,4.103
1985-05-16,4.142
1985-05-15,4.167
1985-05-14,4.182
1985-05-13,4.166
1985-05-10,4.173
1985-05-09,4.227
1985-05-08,4.258
1985-05-07,4.254
1985-05-06,4.272
1985-05-03,4.27
1985-05-02,4.296
1985-05-01,4.311
1985-04-30,4.276
1985-04-29,4.241
1985-04-26,4.205
1985-04-25,4.176
1985-04-24,4.203
1985-04-23,4.212
1985-04-22,4.239
1985-04-19,4.229
1985-04-18,4.236
1985-04-17,4.216
1985-04-16,4.227
1985-04-15,4.234
1985-04-12,4.243
1985-04-11,4.251
1985-04-10,4.269
1985-04-09,4.298
1985-04-08,4.303
1985-04-04,4.279
1985-04-03,4.277
1985-04-02,4.243
1985-04-01,4.226
1985-03-29,4.218
1985-03-28,4.244
1985-03-27,4.244
1985-03-26,4.271
1985-03-25,4.282
1985-03-22,4.256
1985-03-21,4.249
1985-03-20,4.255
1985-03-19,4.244
1985-03-18,4.308
1985-03-15,4.317
1985-03-14,4.285
1985-03-13,4.276
1985-03-12,4.241
1985-03-11,4.262
1985-03-08,4.255
1985-03-07,4.245
1985-03-06,4.218
1985-03-05,4.182
1985-03-04,4.185
1985-03-01,4.159
1985-02-28,4.206
1985-02-27,4.189
1985-02-26,4.178
1985-02-25,4.224
1985-02-22,4.221
1985-02-21,4.201
1985-02-20,4.178
1985-02-19,4.175
1985-02-15,4.169
1985-02-14,4.15
1985-02-13,4.129
1985-02-12,4.193
1985-02-11,4.194
1985-02-08,4.155
1985-02-07,4.163
1985-02-06,4.196
1985-02-05,4.191
1985-02-04,4.197
1985-02-01,4.238
1985-01-31,4.214
1985-01-30,4.198
1985-01-29,4.202
1985-01-28,4.245
1985-01-25,4.246
1985-01-24,4.261
1985-01-23,4.247
1985-01-22,4.291
1985-01-21,4.297
1985-01-18,4.395
1985-01-17,4.41
1985-01-16,4.399
1985-01-15,4.408
1985-01-14,4.416
1985-01-11,4.485
1985-01-10,4.474
1985-01-09,4.559
1985-01-08,4.592
1985-01-07,4.585
1985-01-04,4.6
1985-01-03,4.576
1985-01-02,4.553
1984-12-31,4.503
1984-12-28,4.499
1984-12-27,4.513
1984-12-26,4.493
1984-12-24,4.485
1984-12-21,4.519
1984-12-20,4.496
1984-12-19,4.475
1984-12-18,4.449
1984-12-17,4.572
1984-12-14,4.598
1984-12-13,4.623
1984-12-12,4.599
1984-12-11,4.587
1984-12-10,4.594
1984-12-07,4.61
1984-12-06,4.596
1984-12-05,4.614
1984-12-04,4.578
1984-12-03,4.594
1984-11-30,4.573
1984-11-29,4.533
1984-11-28,4.502
1984-11-27,4.468
1984-11-26,4.488
1984-11-23,4.451
1984-11-21,4.516
1984-11-20,4.526
1984-11-19,4.555
1984-11-16,4.528
1984-11-15,4.479
1984-11-14,4.476
1984-11-13,4.477
1984-11-12,4.44
1984-11-09,4.433
1984-11-08,4.405
1984-11-07,4.392
1984-11-06,4.36
1984-11-05,4.407
1984-11-02,4.438
1984-11-01,4.436
1984-10-31,4.473
1984-10-30,4.423
1984-10-29,4.479
1984-10-26,4.465
1984-10-25,4.437
1984-10-24,4.414
1984-10-23,4.417
1984-10-22,4.41
1984-10-19,4.394
1984-10-18,4.39
1984-10-17,4.496
1984-10-16,4.479
1984-10-15,4.452
1984-10-12,4.495
1984-10-11,4.534
1984-10-10,4.552
1984-10-09,4.565
1984-10-08,4.552
1984-10-05,4.537
1984-10-04,4.53
1984-10-03,4.543
1984-10-02,4.511
1984-10-01,4.483
1984-09-28,4.431
1984-09-27,4.408
1984-09-26,4.426
1984-09-25,4.444
1984-09-24,4.453
1984-09-21,4.443
1984-09-20,4.395
1984-09-19,4.409
1984-09-18,4.39
1984-09-17,4.358
1984-09-14,4.361
1984-09-13,4.383
1984-09-12,4.469
1984-09-11,4.476
1984-09-10,4.481
1984-09-07,4.478
1984-09-06,4.443
1984-09-05,4.48
1984-09-04,4.464
1984-08-31,4.416
1984-08-30,4.4
1984-08-29,4.387
1984-08-28,4.379
1984-08-27,4.404
1984-08-24,4.376
1984-08-23,4.386
1984-08-22,4.388
1984-08-21,4.368
1984-08-20,4.444
1984-08-17,4.466
1984-08-16,4.476
1984-08-15,4.502
1984-08-14,4.458
1984-08-13,4.431
1984-08-10,4.431
1984-08-09,4.428
1984-08-08,4.532
1984-08-07,4.505
1984-08-06,4.508
1984-08-03,4.515
1984-08-02,4.64
1984-08-01,4.757
1984-07-31,4.865
1984-07-30,4.867
1984-07-27,4.835
1984-07-26,4.871
1984-07-25,4.912
1984-07-24,4.945
1984-07-23,4.908
1984-07-20,4.888
1984-07-19,4.861
1984-07-18,4.828
1984-07-17,4.797
1984-07-16,4.822
1984-07-13,4.845
1984-07-12,4.872
1984-07-11,4.855
1984-07-10,4.781
1984-07-09,4.767
1984-07-06,4.802
1984-07-05,4.785
1984-07-03,4.756
1984-07-02,4.772
1984-06-29,4.746
1984-06-28,4.757
1984-06-27,4.794
1984-06-26,4.761
1984-06-25,4.722
1984-06-22,4.707
1984-06-21,4.705
1984-06-20,4.695
1984-06-19,4.764
1984-06-18,4.791
1984-06-15,4.878
1984-06-14,4.834
1984-06-13,4.779
1984-06-12,4.777
1984-06-11,4.75
1984-06-08,4.685
1984-06-07,4.693
1984-06-06,4.69
1984-06-05,4.732
1984-06-04,4.71
1984-06-01,4.744
1984-05-31,4.829
1984-05-30,4.802
1984-05-29,4.804
1984-05-25,4.762
1984-05-24,4.774
1984-05-23,4.714
1984-05-22,4.692
1984-05-21,4.666
1984-05-18,4.635
1984-05-17,4.611
1984-05-16,4.57
1984-05-15,4.57
1984-05-14,4.584
1984-05-11,4.555
1984-05-10,4.513
1984-05-09,4.509
1984-05-08,4.498
1984-05-07,4.527
1984-05-04,4.538
1984-05-03,4.479
1984-05-02,4.46
1984-05-01,4.466
1984-04-30,4.511
1984-04-27,4.491
1984-04-26,4.479
1984-04-25,4.526
1984-04-24,4.542
1984-04-23,4.579
1984-04-19,4.544
1984-04-18,4.547
1984-04-17,4.517
1984-04-16,4.535
1984-04-13,4.564
